Dataset,Site,DateTime,Variable,Value,Units,ShortName,SiteID,Type,State,Longitude,Latitude
DSET-71.RSET-OBSERVED-HOURLY-20181,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-15T03:00:00-07:00,Average gage height,245.78,FEET,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20181,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-15T04:00:00-07:00,Average gage height,245.77,FEET,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20181,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-15T05:00:00-07:00,Average gage height,245.83,FEET,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20181,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-15T06:00:00-07:00,Average gage height,245.99,FEET,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20181,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-15T07:00:00-07:00,Average gage height,246.22,FEET,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20181,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-15T08:00:00-07:00,Average gage height,246.51,FEET,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20181,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-15T09:00:00-07:00,Average gage height,246.81,FEET,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20181,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-15T10:00:00-07:00,Average gage height,247.09,FEET,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20181,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-15T11:00:00-07:00,Average gage height,247.35,FEET,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20181,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-15T12:00:00-07:00,Average gage height,247.57,FEET,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20181,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-15T13:00:00-07:00,Average gage height,247.73,FEET,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20181,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-15T14:00:00-07:00,Average gage height,247.82,FEET,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20181,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-15T15:00:00-07:00,Average gage height,247.84,FEET,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20181,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-15T16:00:00-07:00,Average gage height,247.8,FEET,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20181,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-15T17:00:00-07:00,Average gage height,247.7,FEET,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20181,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-15T18:00:00-07:00,Average gage height,247.55,FEET,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20181,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-15T19:00:00-07:00,Average gage height,247.37,FEET,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20181,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-15T20:00:00-07:00,Average gage height,247.16,FEET,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20181,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-15T21:00:00-07:00,Average gage height,246.95,FEET,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20181,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-15T22:00:00-07:00,Average gage height,246.72,FEET,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20181,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-15T23:00:00-07:00,Average gage height,246.51,FEET,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20181,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-16T00:00:00-07:00,Average gage height,246.33,FEET,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20179,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-10T00:00:00-07:00,Average flow,4435.0,CFS,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20179,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-10T01:00:00-07:00,Average flow,4135.0,CFS,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20179,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-10T02:00:00-07:00,Average flow,3957.0,CFS,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20179,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-10T03:00:00-07:00,Average flow,3870.0,CFS,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20179,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-10T04:00:00-07:00,Average flow,3848.0,CFS,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20179,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-10T05:00:00-07:00,Average flow,3885.0,CFS,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20179,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-10T06:00:00-07:00,Average flow,3960.0,CFS,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20179,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-10T07:00:00-07:00,Average flow,4078.0,CFS,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20179,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-10T08:00:00-07:00,Average flow,4253.0,CFS,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20179,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-10T09:00:00-07:00,Average flow,4483.0,CFS,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20179,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-10T10:00:00-07:00,Average flow,4773.0,CFS,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20179,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-10T11:00:00-07:00,Average flow,5099.0,CFS,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20179,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-10T12:00:00-07:00,Average flow,5422.0,CFS,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20179,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-10T13:00:00-07:00,Average flow,5706.0,CFS,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20179,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-10T14:00:00-07:00,Average flow,5914.0,CFS,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20179,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-10T15:00:00-07:00,Average flow,6028.0,CFS,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20179,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-10T16:00:00-07:00,Average flow,6060.0,CFS,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20179,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-10T17:00:00-07:00,Average flow,5996.0,CFS,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20179,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-10T18:00:00-07:00,Average flow,5873.0,CFS,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20179,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-10T19:00:00-07:00,Average flow,5723.0,CFS,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20179,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-10T20:00:00-07:00,Average flow,5559.0,CFS,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20179,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-10T21:00:00-07:00,Average flow,5374.0,CFS,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20179,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-10T22:00:00-07:00,Average flow,5189.0,CFS,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20179,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-10T23:00:00-07:00,Average flow,5017.0,CFS,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20179,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-11T00:00:00-07:00,Average flow,4890.0,CFS,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20179,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-11T01:00:00-07:00,Average flow,4830.0,CFS,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20179,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-11T02:00:00-07:00,Average flow,4816.0,CFS,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20179,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-11T03:00:00-07:00,Average flow,4838.0,CFS,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20179,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-11T04:00:00-07:00,Average flow,4910.0,CFS,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20179,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-11T05:00:00-07:00,Average flow,5065.0,CFS,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20179,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-11T06:00:00-07:00,Average flow,5331.0,CFS,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20179,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-11T07:00:00-07:00,Average flow,5701.0,CFS,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20179,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-11T08:00:00-07:00,Average flow,6162.0,CFS,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20179,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-11T09:00:00-07:00,Average flow,6669.0,CFS,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20179,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-11T10:00:00-07:00,Average flow,7169.0,CFS,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20179,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-11T11:00:00-07:00,Average flow,7624.0,CFS,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20179,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-11T12:00:00-07:00,Average flow,7982.0,CFS,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20179,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-11T13:00:00-07:00,Average flow,8211.0,CFS,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20179,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-11T14:00:00-07:00,Average flow,8322.0,CFS,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20179,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-11T15:00:00-07:00,Average flow,8314.0,CFS,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20179,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-11T16:00:00-07:00,Average flow,8199.0,CFS,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20179,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-11T17:00:00-07:00,Average flow,7986.0,CFS,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20179,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-11T18:00:00-07:00,Average flow,7700.0,CFS,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20179,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-11T19:00:00-07:00,Average flow,7361.0,CFS,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20179,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-11T20:00:00-07:00,Average flow,7000.0,CFS,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20179,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-11T21:00:00-07:00,Average flow,6644.0,CFS,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20179,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-11T22:00:00-07:00,Average flow,6294.0,CFS,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20179,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-11T23:00:00-07:00,Average flow,5971.0,CFS,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20179,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-12T00:00:00-07:00,Average flow,5689.0,CFS,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20179,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-12T01:00:00-07:00,Average flow,5465.0,CFS,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20179,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-12T02:00:00-07:00,Average flow,5321.0,CFS,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20179,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-12T03:00:00-07:00,Average flow,5261.0,CFS,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20179,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-12T04:00:00-07:00,Average flow,5296.0,CFS,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20179,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-12T05:00:00-07:00,Average flow,5430.0,CFS,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20179,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-12T06:00:00-07:00,Average flow,5645.0,CFS,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20179,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-12T07:00:00-07:00,Average flow,5921.0,CFS,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20179,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-12T08:00:00-07:00,Average flow,6225.0,CFS,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20179,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-12T09:00:00-07:00,Average flow,6537.0,CFS,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20179,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-12T10:00:00-07:00,Average flow,6818.0,CFS,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20179,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-12T11:00:00-07:00,Average flow,7029.0,CFS,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20179,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-12T12:00:00-07:00,Average flow,7149.0,CFS,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20179,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-12T13:00:00-07:00,Average flow,7204.0,CFS,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20179,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-12T14:00:00-07:00,Average flow,7190.0,CFS,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20179,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-12T15:00:00-07:00,Average flow,7097.0,CFS,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20179,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-12T16:00:00-07:00,Average flow,6940.0,CFS,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20179,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-12T17:00:00-07:00,Average flow,6725.0,CFS,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20179,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-12T18:00:00-07:00,Average flow,6478.0,CFS,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20179,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-12T19:00:00-07:00,Average flow,6211.0,CFS,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20179,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-12T20:00:00-07:00,Average flow,5964.0,CFS,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20179,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-12T21:00:00-07:00,Average flow,5749.0,CFS,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20179,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-12T22:00:00-07:00,Average flow,5566.0,CFS,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20179,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-12T23:00:00-07:00,Average flow,5394.0,CFS,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20179,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-13T00:00:00-07:00,Average flow,5251.0,CFS,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20179,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-13T01:00:00-07:00,Average flow,5153.0,CFS,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20179,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-13T02:00:00-07:00,Average flow,5111.0,CFS,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20179,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-13T03:00:00-07:00,Average flow,5117.0,CFS,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20179,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-13T04:00:00-07:00,Average flow,5212.0,CFS,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20179,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-13T05:00:00-07:00,Average flow,5440.0,CFS,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20179,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-13T06:00:00-07:00,Average flow,5684.0,CFS,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20179,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-13T07:00:00-07:00,Average flow,5902.0,CFS,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20179,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-13T08:00:00-07:00,Average flow,6127.0,CFS,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20179,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-13T09:00:00-07:00,Average flow,6375.0,CFS,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20179,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-13T10:00:00-07:00,Average flow,6612.0,CFS,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20179,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-13T11:00:00-07:00,Average flow,6785.0,CFS,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20179,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-13T12:00:00-07:00,Average flow,6876.0,CFS,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20179,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-13T13:00:00-07:00,Average flow,6885.0,CFS,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20179,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-13T14:00:00-07:00,Average flow,6814.0,CFS,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20179,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-13T15:00:00-07:00,Average flow,6677.0,CFS,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20179,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-13T16:00:00-07:00,Average flow,6474.0,CFS,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20179,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-13T17:00:00-07:00,Average flow,6252.0,CFS,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20179,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-13T18:00:00-07:00,Average flow,6021.0,CFS,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20179,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-13T19:00:00-07:00,Average flow,5795.0,CFS,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20179,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-13T20:00:00-07:00,Average flow,5573.0,CFS,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20179,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-13T21:00:00-07:00,Average flow,5374.0,CFS,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20179,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-13T22:00:00-07:00,Average flow,5209.0,CFS,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20179,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-13T23:00:00-07:00,Average flow,5078.0,CFS,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20179,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-14T00:00:00-07:00,Average flow,4983.0,CFS,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20179,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-14T01:00:00-07:00,Average flow,4909.0,CFS,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20179,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-14T02:00:00-07:00,Average flow,4861.0,CFS,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20179,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-14T03:00:00-07:00,Average flow,4827.0,CFS,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
DSET-71.RSET-OBSERVED-HOURLY-20179,COLORADO RIVER BELOW INTERSTATE BRIDGE,2017-11-14T04:00:00-07:00,Average flow,4776.0,CFS,bridge,biblc,Stream gage,AZ,-114.5497,33.6006
